SpecificDate,Route,DeliveryDay,Store,City,MilesFromBoulder,ItemCode,Product,PredictedDemand,RecommendedDrop,CurrentDrop,SKUTier,RiskFlag,ShelfCap,ChangeFromCurrent
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,2040,CO RO Country Morn,1.0,1,0,MODERATE,WATCH,5.0,1
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-26,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,2060,CO RO Honey Sweet,1.0,1,2,STRONG,OK,5.0,-1
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,2120,CO RO Rocky Mt Sour,4.0,4,4,STRONG,OK,5.0,0
2026-03-09,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,4110,CO RO THIN HON WHT,1.0,1,0,MODERATE,WATCH,4.0,1
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,4120,CO RO THIN RM SOUR,4.0,1,4,STRONG,OK,4.0,-3
2026-03-30,759,Wednesday,Safeway *SBT ons #0885-323 S.B,Denver,28,9531,GF BRIOCHE BURGER BZ,2.0,2,1,MODERATE,WATCH,4.0,1
2025-12-30,759,Friday,Safeway *SBT  #1248-Denver,Denver,28,9530,CO GF Briouche Loaf ,2.0,2,0,STRONG,OK,4.0,2
2025-12-30,759,Friday,Safeway *SBT  #1248-Denver,Denver,28,2160,CO RO 100% Bread WW ,3.0,3,4,STRONG,OK,5.0,-1
2025-12-30,759,Friday,Safeway *SBT  #1248-Denver,Denver,28,2040,CO RO Country Morn  ,1.0,1,4,MODERATE,WATCH,5.0,-3
2025-12-24,759,Friday,Safeway *SBT  #1248-Denver,Denver,28,9500,CO RO GF HOME ORIGI ,2.0,2,0,STRONG,OK,4.0,2
2025-12-30,759,Friday,Safeway *SBT  #1248-Denver,Denver,28,9450,CO RO GF SOURDOUGH  ,1.0,1,0,STRONG,OK,4.0,1
2025-12-30,759,Friday,Safeway *SBT  #1248-Denver,Denver,28,2060,CO RO Honey Sweet   ,1.0,1,0,STRONG,OK,5.0,1
2025-12-30,759,Friday,Safeway *SBT  #1248-Denver,Denver,28,2120,CO RO Rocky Mt Sour ,3.0,3,4,STRONG,OK,5.0,-1
2025-12-30,759,Friday,Safeway *SBT  #1248-Denver,Denver,28,4120,CO RO THIN RM SOUR  ,3.0,1,0,STRONG,OK,4.0,1
2025-12-30,759,Friday,Safeway *SBT  #1463-S. Downing,Denver,28,2160,CO RO 100% Bread WW ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-30,759,Friday,Safeway *SBT  #1463-S. Downing,Denver,28,2040,CO RO Country Morn  ,5.0,5,2,MODERATE,WATCH,5.0,3
2025-12-30,759,Friday,Safeway *SBT  #1463-S. Downing,Denver,28,2060,CO RO Honey Sweet   ,5.0,5,2,MODERATE,WATCH,5.0,3
2025-12-30,759,Friday,Safeway *SBT  #1463-S. Downing,Denver,28,2120,CO RO Rocky Mt Sour ,11.0,5,4,STRONG,OK,5.0,1
2025-12-30,759,Friday,Safeway *SBT  #1463-S. Downing,Denver,28,4120,CO RO THIN RM SOUR  ,6.0,2,3,STRONG,OK,4.0,-1
2026-03-26,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2025-12-29,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,9530,CO GF Briouche Loaf ,1.0,1,4,STRONG,OK,4.0,-3
2026-03-30,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,2160,CO RO 100% Bread WW,1.0,1,2,STRONG,OK,5.0,-1
2026-03-30,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-24,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,2040,CO RO Country Morn  ,1.0,1,0,MODERATE,WATCH,5.0,1
2026-03-30,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2025-12-29,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,9500,CO RO GF HOME ORIGI ,2.0,2,2,STRONG,OK,4.0,0
2026-03-26,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,9450,CO RO GF SOURDOUGH,1.0,1,2,STRONG,OK,4.0,-1
2025-12-29,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,9450,CO RO GF SOURDOUGH  ,3.0,3,4,STRONG,OK,4.0,-1
2026-03-23,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2025-12-24,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,9602,CO RO GF Super Seed ,4.0,4,1,STRONG,OK,4.0,3
2026-03-30,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,2060,CO RO Honey Sweet,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-26,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,2120,CO RO Rocky Mt Sour,6.0,5,4,STRONG,OK,5.0,1
2025-12-31,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,2120,CO RO Rocky Mt Sour ,2.0,2,4,STRONG,OK,5.0,-2
2026-03-26,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,4120,CO RO THIN RM SOUR,1.0,1,2,STRONG,OK,4.0,-1
2025-12-31,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,4120,CO RO THIN RM SOUR  ,1.0,1,3,STRONG,OK,4.0,-2
2026-03-30,760,Monday,Safeway *SBT ons #0899-6100 S.,Aurora,35,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-30,760,Wednesday,Safeway *SBT  #1928-Aurora,Aurora,35,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,760,Wednesday,Safeway *SBT  #1928-Aurora,Aurora,35,2040,CO RO Country Morn  ,3.0,3,2,MODERATE,WATCH,5.0,1
2025-12-30,760,Wednesday,Safeway *SBT  #1928-Aurora,Aurora,35,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-27,760,Wednesday,Safeway *SBT  #1928-Aurora,Aurora,35,9500,CO RO GF HOME ORIGI ,2.0,2,1,STRONG,OK,4.0,1
2025-12-30,760,Wednesday,Safeway *SBT  #1928-Aurora,Aurora,35,9450,CO RO GF SOURDOUGH  ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,760,Wednesday,Safeway *SBT  #1928-Aurora,Aurora,35,9602,CO RO GF Super Seed ,6.0,4,1,MODERATE,WATCH,4.0,3
2025-12-30,760,Wednesday,Safeway *SBT  #1928-Aurora,Aurora,35,2060,CO RO Honey Sweet   ,4.0,4,1,STRONG,OK,5.0,3
2025-12-30,760,Wednesday,Safeway *SBT  #1928-Aurora,Aurora,35,2120,CO RO Rocky Mt Sour ,6.0,5,3,STRONG,OK,5.0,2
2025-12-30,760,Wednesday,Safeway *SBT  #1928-Aurora,Aurora,35,4120,CO RO THIN RM SOUR  ,1.0,1,1,STRONG,OK,4.0,0
2025-12-29,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-24,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,2160,CO RO 100% Bread WW ,1.0,1,4,STRONG,OK,5.0,-3
2025-12-29,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,2040,CO RO Country Morn  ,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-24,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-31,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,9500,CO RO GF HOME ORIGI ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-31,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,9450,CO RO GF SOURDOUGH  ,1.0,1,4,STRONG,OK,4.0,-3
2025-12-24,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,9602,CO RO GF Super Seed ,2.0,2,0,MODERATE,WATCH,4.0,2
2025-12-31,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,2060,CO RO Honey Sweet   ,3.0,3,4,STRONG,OK,5.0,-1
2025-12-24,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,2100,CO RO Multigrain Oat,1.0,1,0,MODERATE,WATCH,5.0,1
2025-12-31,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,2120,CO RO Rocky Mt Sour ,3.0,3,5,STRONG,OK,5.0,-2
2025-12-31,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,4120,CO RO THIN RM SOUR  ,7.0,2,3,STRONG,OK,4.0,-1
2025-12-24,760,Wednesday,Safeway *SBT  #8-W. Arapahoe,Centennial,35,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-27,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,9530,CO GF Briouche Loaf,1.0,1,1,STRONG,OK,4.0,0
2026-03-27,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,2160,CO RO 100% Bread WW,1.0,1,3,STRONG,OK,5.0,-2
2026-03-24,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-24,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-13,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-24,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,9450,CO RO GF SOURDOUGH,2.0,2,2,STRONG,OK,4.0,0
2026-03-27,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-24,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,2060,CO RO Honey Sweet,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-27,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-27,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,2120,CO RO Rocky Mt Sour,3.0,3,4,STRONG,OK,5.0,-1
2026-03-27,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,4120,CO RO THIN RM SOUR,2.0,1,2,STRONG,OK,4.0,-1
2026-03-27,760,Wednesday,Safeway *SBT #1928-Aurora,Aurora,35,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,9530,CO GF Briouche Loaf,2.0,2,1,STRONG,OK,4.0,1
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,2160,CO RO 100% Bread WW,2.0,2,2,STRONG,OK,5.0,0
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,2040,CO RO Country Morn,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,9502,CO RO GF HOME MULTI,2.0,2,1,STRONG,OK,4.0,1
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,9450,CO RO GF SOURDOUGH,3.0,3,2,STRONG,OK,4.0,1
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,2060,CO RO Honey Sweet,1.0,1,2,STRONG,OK,5.0,-1
2026-03-26,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,2100,CO RO Multigrain Oat,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,2120,CO RO Rocky Mt Sour,5.0,5,4,STRONG,OK,5.0,1
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,4120,CO RO THIN RM SOUR,1.0,1,4,STRONG,OK,4.0,-3
2026-03-30,760,Wednesday,Safeway *SBT #8-W. Arapahoe,Centennial,35,9531,GF BRIOCHE BURGER BZ,2.0,2,1,MODERATE,WATCH,4.0,1
2025-12-30,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,9530,CO GF Briouche Loaf ,2.0,2,2,STRONG,OK,4.0,0
2025-12-30,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,2160,CO RO 100% Bread WW ,4.0,4,3,STRONG,OK,5.0,1
2025-12-30,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,2040,CO RO Country Morn  ,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-27,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-30,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,9500,CO RO GF HOME ORIGI ,1.0,1,1,STRONG,OK,4.0,0
2025-12-30,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,9450,CO RO GF SOURDOUGH  ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,9602,CO RO GF Super Seed ,2.0,2,1,MODERATE,WATCH,4.0,1
2025-12-30,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,2060,CO RO Honey Sweet   ,1.0,1,1,MODERATE,WATCH,5.0,0
2025-12-30,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,2120,CO RO Rocky Mt Sour ,6.0,5,8,STRONG,OK,5.0,-3
2025-12-30,760,Wednesday,Safeway *SBT  #1267-E. Yale,Denver,28,4120,CO RO THIN RM SOUR  ,4.0,1,4,STRONG,OK,4.0,-3
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,2160,CO RO 100% Bread WW,4.0,4,1,STRONG,OK,5.0,3
2026-03-20,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,2040,CO RO Country Morn,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,2352,CO RO Crckd Wht Sour,1.0,1,1,MODERATE,WATCH,5.0,0
2026-03-03,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,9502,CO RO GF HOME MULTI,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,9450,CO RO GF SOURDOUGH,2.0,2,2,STRONG,OK,4.0,0
2026-03-24,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,9602,CO RO GF Super Seed,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,2060,CO RO Honey Sweet,3.0,3,1,STRONG,OK,5.0,2
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,2100,CO RO Multigrain Oat,2.0,2,1,MODERATE,WATCH,5.0,1
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,2120,CO RO Rocky Mt Sour,8.0,5,4,STRONG,OK,5.0,1
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,4120,CO RO THIN RM SOUR,3.0,1,4,STRONG,OK,4.0,-3
2026-03-31,760,Wednesday,Safeway *SBT #1267-E. Yale,Denver,28,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-31,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-31,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,2160,CO RO 100% Bread WW ,6.0,5,12,STRONG,OK,5.0,-7
2025-12-31,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,2040,CO RO Country Morn  ,2.0,2,2,MODERATE,WATCH,5.0,0
2025-12-29,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-31,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,9500,CO RO GF HOME ORIGI ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-29,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,9450,CO RO GF SOURDOUGH  ,4.0,4,2,STRONG,OK,4.0,2
2025-12-31,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,9602,CO RO GF Super Seed ,2.0,2,4,STRONG,OK,4.0,-2
2025-12-31,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,2060,CO RO Honey Sweet   ,6.0,5,12,MODERATE,WATCH,5.0,-7
2025-12-31,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,2100,CO RO Multigrain Oat,5.0,5,12,MODERATE,WATCH,5.0,-7
2025-12-31,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,2120,CO RO Rocky Mt Sour ,10.0,5,12,STRONG,OK,5.0,-7
2025-12-31,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,4120,CO RO THIN RM SOUR  ,4.0,1,6,STRONG,OK,4.0,-5
2025-12-29,761,Friday,Safeway *SBT  #1615-28th St,Boulder,0,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-30,761,Friday,Safeway *SBT  #2911-Arapahoe,Boulder,0,9530,CO GF Briouche Loaf ,1.0,1,1,STRONG,OK,4.0,0
2025-12-30,761,Friday,Safeway *SBT  #2911-Arapahoe,Boulder,0,2160,CO RO 100% Bread WW ,1.0,1,2,STRONG,OK,5.0,-1
2025-12-30,761,Friday,Safeway *SBT  #2911-Arapahoe,Boulder,0,2352,CO RO Crckd Wht Sour,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-30,761,Friday,Safeway *SBT  #2911-Arapahoe,Boulder,0,9500,CO RO GF HOME ORIGI ,2.0,2,1,STRONG,OK,4.0,1
2025-12-30,761,Friday,Safeway *SBT  #2911-Arapahoe,Boulder,0,9450,CO RO GF SOURDOUGH  ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,761,Friday,Safeway *SBT  #2911-Arapahoe,Boulder,0,9602,CO RO GF Super Seed ,1.0,1,1,MODERATE,WATCH,4.0,0
2025-12-30,761,Friday,Safeway *SBT  #2911-Arapahoe,Boulder,0,2060,CO RO Honey Sweet   ,1.0,1,5,MODERATE,WATCH,5.0,-4
2025-12-30,761,Friday,Safeway *SBT  #2911-Arapahoe,Boulder,0,2120,CO RO Rocky Mt Sour ,3.0,3,4,STRONG,OK,5.0,-1
2025-12-30,761,Friday,Safeway *SBT  #2911-Arapahoe,Boulder,0,4120,CO RO THIN RM SOUR  ,3.0,1,2,STRONG,OK,4.0,-1
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,9530,CO GF Briouche Loaf ,1.0,1,2,STRONG,OK,4.0,-1
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,2160,CO RO 100% Bread WW ,3.0,3,2,STRONG,OK,5.0,1
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,2040,CO RO Country Morn  ,1.0,1,3,MODERATE,WATCH,5.0,-2
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,9500,CO RO GF HOME ORIGI ,3.0,3,2,STRONG,OK,4.0,1
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,9450,CO RO GF SOURDOUGH  ,4.0,4,2,STRONG,OK,4.0,2
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,9602,CO RO GF Super Seed ,1.0,1,2,MODERATE,WATCH,4.0,-1
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,2060,CO RO Honey Sweet   ,4.0,4,2,MODERATE,WATCH,5.0,2
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,2120,CO RO Rocky Mt Sour ,8.0,5,4,STRONG,OK,5.0,1
2025-12-30,761,Friday,Safeway *SBT  #2919-E. Baselin,Boulder,0,4120,CO RO THIN RM SOUR  ,3.0,1,2,STRONG,OK,4.0,-1
2026-03-30,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,9530,CO GF Briouche Loaf,1.0,1,2,STRONG,OK,4.0,-1
2026-03-30,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,2160,CO RO 100% Bread WW,6.0,5,0,STRONG,OK,5.0,5
2026-03-30,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,2040,CO RO Country Morn,3.0,3,2,MODERATE,WATCH,5.0,1
2026-03-27,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,2352,CO RO Crckd Wht Sour,1.0,1,0,MODERATE,WATCH,5.0,1
2026-02-21,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,9502,CO RO GF HOME MULTI,1.0,1,0,STRONG,OK,4.0,1
2026-03-28,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,9500,CO RO GF HOME ORIGI,1.0,1,4,STRONG,OK,4.0,-3
2026-03-30,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,9450,CO RO GF SOURDOUGH,3.0,3,4,STRONG,OK,4.0,-1
2026-03-30,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,9602,CO RO GF Super Seed,1.0,1,2,STRONG,OK,4.0,-1
2026-03-30,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,2060,CO RO Honey Sweet,5.0,5,4,STRONG,OK,5.0,1
2026-03-30,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,2100,CO RO Multigrain Oat,9.0,5,4,MODERATE,WATCH,5.0,1
2026-03-30,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,2120,CO RO Rocky Mt Sour,8.0,5,12,STRONG,OK,5.0,-7
2026-03-30,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,4120,CO RO THIN RM SOUR,7.0,2,4,STRONG,OK,4.0,-2
2026-03-16,761,Friday,Safeway *SBT #1615-28th St,Boulder,0,9531,GF BRIOCHE BURGER BZ,1.0,1,0,MODERATE,WATCH,4.0,1
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,9530,CO GF Briouche Loaf,2.0,2,1,STRONG,OK,4.0,1
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,2160,CO RO 100% Bread WW,1.0,1,2,STRONG,OK,5.0,-1
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,2040,CO RO Country Morn,3.0,3,3,MODERATE,WATCH,5.0,0
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,2352,CO RO Crckd Wht Sour,2.0,2,2,MODERATE,WATCH,5.0,0
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,9500,CO RO GF HOME ORIGI,4.0,4,1,STRONG,OK,4.0,3
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,9450,CO RO GF SOURDOUGH,3.0,3,1,STRONG,OK,4.0,2
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,9602,CO RO GF Super Seed,1.0,1,1,STRONG,OK,4.0,0
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,2060,CO RO Honey Sweet,1.0,1,2,STRONG,OK,5.0,-1
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,2100,CO RO Multigrain Oat,1.0,1,2,MODERATE,WATCH,5.0,-1
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,2120,CO RO Rocky Mt Sour,6.0,5,6,STRONG,OK,5.0,-1
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,4120,CO RO THIN RM SOUR,4.0,1,2,STRONG,OK,4.0,-1
2026-03-31,761,Friday,Safeway *SBT #2911-Arapahoe,Boulder,0,9531,GF BRIOCHE BURGER BZ,1.0,1,1,MODERATE,WATCH,4.0,0
2026-03-24,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,9530,CO GF Briouche Loaf,3.0,3,1,STRONG,OK,4.0,2
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,2160,CO RO 100% Bread WW,3.0,3,4,STRONG,OK,5.0,-1
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,2040,CO RO Country Morn,3.0,3,3,MODERATE,WATCH,5.0,0
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,2352,CO RO Crckd Wht Sour,2.0,2,3,MODERATE,WATCH,5.0,-1
2026-03-31,761,Friday,Safeway *SBT #2919-E. Baselin,Boulder,0,9500,CO RO GF HOME ORIGI,1.0,1,1,STRONG,OK,4.0,0
